0.000000000000000000e+00,1.955000000000000071e+01,-8.000000000000184741e-02,6.850000000000000533e-02
0.000000000000000000e+00,2.015000000000000213e+01,-6.800000000000032685e-01,6.199999999999999956e-02
0.000000000000000000e+00,1.655000000000000071e+01,2.919999999999998153e+00,6.350000000000000089e-02
0.000000000000000000e+00,2.130000000000000071e+01,-1.830000000000001847e+00,6.250000000000000000e-02
0.000000000000000000e+00,1.980000000000000071e+01,-3.300000000000018474e-01,6.800000000000000488e-02
1.000000000000000056e-01,2.134999999999999787e+01,-1.879999999999999005e+00,6.850000000000000533e-02
1.000000000000000056e-01,1.844999999999999929e+01,1.019999999999999574e+00,6.950000000000000622e-02
1.000000000000000056e-01,1.969999999999999929e+01,-2.300000000000004263e-01,6.650000000000000355e-02
1.000000000000000056e-01,1.685000000000000142e+01,2.619999999999997442e+00,6.800000000000000488e-02
1.000000000000000056e-01,2.175000000000000000e+01,-2.280000000000001137e+00,6.300000000000000044e-02
2.000000000000000111e-01,1.960000000000000142e+01,-1.300000000000025580e-01,7.149999999999999412e-02
2.000000000000000111e-01,1.955000000000000071e+01,-8.000000000000184741e-02,7.149999999999999412e-02
2.000000000000000111e-01,1.950000000000000000e+01,-3.000000000000113687e-02,7.249999999999999500e-02
2.000000000000000111e-01,1.889999999999999858e+01,5.700000000000002842e-01,6.350000000000000089e-02
2.000000000000000111e-01,1.914999999999999858e+01,3.200000000000002842e-01,7.000000000000000666e-02
3.000000000000000444e-01,2.025000000000000000e+01,-7.800000000000011369e-01,6.550000000000000266e-02
3.000000000000000444e-01,2.000000000000000000e+01,-5.300000000000011369e-01,6.950000000000000622e-02
3.000000000000000444e-01,1.910000000000000142e+01,3.699999999999974420e-01,6.650000000000000355e-02
3.000000000000000444e-01,1.630000000000000071e+01,3.169999999999998153e+00,6.700000000000000400e-02
3.000000000000000444e-01,1.969999999999999929e+01,-2.300000000000004263e-01,6.199999999999999956e-02
4.000000000000000222e-01,1.900000000000000000e+01,4.699999999999988631e-01,6.199999999999999956e-02
4.000000000000000222e-01,1.744999999999999929e+01,2.019999999999999574e+00,6.400000000000000133e-02
4.000000000000000222e-01,2.205000000000000071e+01,-2.580000000000001847e+00,6.750000000000000444e-02
4.000000000000000222e-01,1.919999999999999929e+01,2.699999999999995737e-01,5.949999999999999734e-02
4.000000000000000222e-01,1.869999999999999929e+01,7.699999999999995737e-01,6.600000000000000311e-02
5.000000000000000000e-01,1.914999999999999858e+01,3.200000000000002842e-01,7.249999999999999500e-02
5.000000000000000000e-01,1.675000000000000000e+01,2.719999999999998863e+00,6.550000000000000266e-02
5.000000000000000000e-01,1.914999999999999858e+01,3.200000000000002842e-01,6.650000000000000355e-02
5.000000000000000000e-01,2.100000000000000000e+01,-1.530000000000001137e+00,7.199999999999999456e-02
5.000000000000000000e-01,1.930000000000000071e+01,1.699999999999981526e-01,6.199999999999999956e-02
6.000000000000000888e-01,1.065000000000000036e+01,8.819999999999998508e+00,7.149999999999999412e-02
6.000000000000000888e-01,1.434999999999999964e+01,5.119999999999999218e+00,7.950000000000000122e-02
6.000000000000000888e-01,1.230000000000000071e+01,7.169999999999998153e+00,6.900000000000000577e-02
6.000000000000000888e-01,1.275000000000000000e+01,6.719999999999998863e+00,6.850000000000000533e-02
6.000000000000000888e-01,1.255000000000000071e+01,6.919999999999998153e+00,6.750000000000000444e-02
7.000000000000000666e-01,5.549999999999999822e+00,1.391999999999999815e+01,7.449999999999999678e-02
7.000000000000000666e-01,2.750000000000000000e+00,1.671999999999999886e+01,6.900000000000000577e-02
7.000000000000000666e-01,4.650000000000000355e+00,1.481999999999999851e+01,7.649999999999999856e-02
7.000000000000000666e-01,4.000000000000000000e+00,1.546999999999999886e+01,7.299999999999999545e-02
7.000000000000000666e-01,6.049999999999999822e+00,1.341999999999999815e+01,6.900000000000000577e-02
8.000000000000000444e-01,7.000000000000000666e-01,1.876999999999999957e+01,6.750000000000000444e-02
8.000000000000000444e-01,7.500000000000000000e-01,1.871999999999999886e+01,7.099999999999999367e-02
8.000000000000000444e-01,2.350000000000000089e+00,1.711999999999999744e+01,7.349999999999999589e-02
8.000000000000000444e-01,2.050000000000000266e+00,1.741999999999999815e+01,7.399999999999999634e-02
8.000000000000000444e-01,8.999999999999999112e-01,1.857000000000000028e+01,7.199999999999999456e-02
9.000000000000000222e-01,5.000000000000000278e-02,1.941999999999999815e+01,6.900000000000000577e-02
9.000000000000000222e-01,3.500000000000000333e-01,1.911999999999999744e+01,8.200000000000000344e-02
9.000000000000000222e-01,4.499999999999999556e-01,1.901999999999999957e+01,8.550000000000000655e-02
9.000000000000000222e-01,3.500000000000000333e-01,1.911999999999999744e+01,9.099999999999999756e-02
9.000000000000000222e-01,2.000000000000000111e-01,1.926999999999999957e+01,7.399999999999999634e-02
1.000000000000000000e+00,5.499999999999999334e-01,1.891999999999999815e+01,1.049999999999999961e-01
1.000000000000000000e+00,1.499999999999999944e-01,1.932000000000000028e+01,7.900000000000000078e-02
1.000000000000000000e+00,5.000000000000000000e-01,1.896999999999999886e+01,9.099999999999999756e-02
1.000000000000000000e+00,5.000000000000000278e-02,1.941999999999999815e+01,8.849999999999999534e-02
1.000000000000000000e+00,3.500000000000000333e-01,1.911999999999999744e+01,8.200000000000000344e-02
