0.000000000000000000e+00,1.044999999999999929e+01
1.000000000000000000e+00,1.105000000000000071e+01
2.000000000000000000e+00,1.184999999999999964e+01
3.000000000000000000e+00,1.269999999999999929e+01
4.000000000000000000e+00,1.400000000000000178e+01
5.000000000000000000e+00,1.504999999999999893e+01
6.000000000000000000e+00,1.590000000000000036e+01
7.000000000000000000e+00,1.710000000000000142e+01
8.000000000000000000e+00,1.875000000000000000e+01
9.000000000000000000e+00,1.975000000000000000e+01
1.000000000000000000e+01,2.080000000000000071e+01
1.100000000000000000e+01,2.225000000000000000e+01
1.200000000000000000e+01,2.350000000000000000e+01
1.300000000000000000e+01,2.444999999999999929e+01
1.400000000000000000e+01,2.580000000000000071e+01
1.500000000000000000e+01,2.710000000000000142e+01
1.600000000000000000e+01,2.869999999999999929e+01
1.700000000000000000e+01,3.075000000000000000e+01
1.800000000000000000e+01,3.264999999999999858e+01
1.900000000000000000e+01,3.395000000000000284e+01
2.000000000000000000e+01,3.569999999999999574e+01
2.100000000000000000e+01,3.754999999999999716e+01
2.200000000000000000e+01,3.910000000000000142e+01
2.300000000000000000e+01,4.050000000000000000e+01
2.400000000000000000e+01,4.239999999999999858e+01
2.500000000000000000e+01,4.439999999999999858e+01
2.600000000000000000e+01,4.600000000000000000e+01
2.700000000000000000e+01,4.829999999999999716e+01
2.800000000000000000e+01,5.024999999999999289e+01
2.900000000000000000e+01,5.204999999999999716e+01
3.000000000000000000e+01,5.404999999999999716e+01
3.100000000000000000e+01,5.575000000000000000e+01
3.200000000000000000e+01,5.775000000000000000e+01
3.300000000000000000e+01,5.929999999999999716e+01
3.400000000000000000e+01,6.095000000000000284e+01
3.500000000000000000e+01,6.264999999999999147e+01
3.600000000000000000e+01,6.425000000000000000e+01
3.700000000000000000e+01,6.590000000000000568e+01
3.800000000000000000e+01,6.710000000000000853e+01
3.900000000000000000e+01,6.825000000000000000e+01
4.000000000000000000e+01,6.909999999999999432e+01
4.100000000000000000e+01,7.025000000000000000e+01
4.200000000000000000e+01,7.170000000000000284e+01
4.300000000000000000e+01,7.335000000000000853e+01
4.400000000000000000e+01,7.425000000000000000e+01
4.500000000000000000e+01,7.490000000000000568e+01
4.600000000000000000e+01,7.625000000000000000e+01
4.700000000000000000e+01,7.675000000000000000e+01
4.800000000000000000e+01,7.779999999999999716e+01
4.900000000000000000e+01,7.870000000000000284e+01
5.000000000000000000e+01,7.960000000000000853e+01
5.100000000000000000e+01,8.020000000000000284e+01
5.200000000000000000e+01,8.100000000000000000e+01
5.300000000000000000e+01,8.159999999999999432e+01
5.400000000000000000e+01,8.215000000000000568e+01
5.500000000000000000e+01,8.265000000000000568e+01
5.600000000000000000e+01,8.315000000000000568e+01
5.700000000000000000e+01,8.379999999999999716e+01
5.800000000000000000e+01,8.425000000000000000e+01
5.900000000000000000e+01,8.470000000000000284e+01
6.000000000000000000e+01,8.520000000000000284e+01
6.100000000000000000e+01,8.554999999999999716e+01
6.200000000000000000e+01,8.600000000000000000e+01
6.300000000000000000e+01,8.625000000000000000e+01
6.400000000000000000e+01,8.645000000000000284e+01
6.500000000000000000e+01,8.659999999999999432e+01
6.600000000000000000e+01,8.675000000000000000e+01
6.700000000000000000e+01,8.700000000000000000e+01
6.800000000000000000e+01,8.729999999999999716e+01
6.900000000000000000e+01,8.750000000000000000e+01
7.000000000000000000e+01,8.764999999999999147e+01
7.100000000000000000e+01,8.770000000000000284e+01
7.200000000000000000e+01,8.790000000000000568e+01
7.300000000000000000e+01,8.804999999999999716e+01
7.400000000000000000e+01,8.834999999999999432e+01
7.500000000000000000e+01,8.859999999999999432e+01
7.600000000000000000e+01,8.859999999999999432e+01
7.700000000000000000e+01,8.870000000000000284e+01
7.800000000000000000e+01,8.884999999999999432e+01
7.900000000000000000e+01,8.890000000000000568e+01
8.000000000000000000e+01,8.909999999999999432e+01
8.100000000000000000e+01,8.909999999999999432e+01
8.200000000000000000e+01,8.925000000000000000e+01
8.300000000000000000e+01,8.929999999999999716e+01
8.400000000000000000e+01,8.940000000000000568e+01
8.500000000000000000e+01,8.940000000000000568e+01
8.600000000000000000e+01,8.940000000000000568e+01
8.700000000000000000e+01,8.945000000000000284e+01
8.800000000000000000e+01,8.950000000000000000e+01
8.900000000000000000e+01,8.950000000000000000e+01
9.000000000000000000e+01,8.954999999999999716e+01
9.100000000000000000e+01,8.960000000000000853e+01
9.200000000000000000e+01,8.960000000000000853e+01
9.300000000000000000e+01,8.960000000000000853e+01
9.400000000000000000e+01,8.964999999999999147e+01
9.500000000000000000e+01,8.970000000000000284e+01
9.600000000000000000e+01,8.970000000000000284e+01
9.700000000000000000e+01,8.970000000000000284e+01
9.800000000000000000e+01,8.975000000000000000e+01
9.900000000000000000e+01,8.975000000000000000e+01
