0.000000000000000000e+00,1.944999999999999929e+01,-5.400000000000027001e-01,6.700000000000000400e-02
0.000000000000000000e+00,1.789999999999999858e+01,1.009999999999998010e+00,7.449999999999999678e-02
0.000000000000000000e+00,2.084999999999999787e+01,-1.940000000000001279e+00,6.700000000000000400e-02
0.000000000000000000e+00,1.685000000000000142e+01,2.059999999999995168e+00,6.750000000000000444e-02
0.000000000000000000e+00,1.950000000000000000e+01,-5.900000000000034106e-01,6.550000000000000266e-02
1.000000000000000056e-01,1.705000000000000071e+01,1.859999999999995879e+00,6.950000000000000622e-02
1.000000000000000056e-01,1.789999999999999858e+01,1.009999999999998010e+00,7.249999999999999500e-02
1.000000000000000056e-01,1.794999999999999929e+01,9.599999999999972999e-01,6.750000000000000444e-02
1.000000000000000056e-01,1.900000000000000000e+01,-9.000000000000341061e-02,6.700000000000000400e-02
1.000000000000000056e-01,1.809999999999999787e+01,8.099999999999987210e-01,6.600000000000000311e-02
2.000000000000000111e-01,1.750000000000000000e+01,1.409999999999996589e+00,7.499999999999999722e-02
2.000000000000000111e-01,1.775000000000000000e+01,1.159999999999996589e+00,7.000000000000000666e-02
2.000000000000000111e-01,1.905000000000000071e+01,-1.400000000000041211e-01,7.399999999999999634e-02
2.000000000000000111e-01,2.175000000000000000e+01,-2.840000000000003411e+00,6.350000000000000089e-02
2.000000000000000111e-01,2.075000000000000000e+01,-1.840000000000003411e+00,6.750000000000000444e-02
3.000000000000000444e-01,1.734999999999999787e+01,1.559999999999998721e+00,6.550000000000000266e-02
3.000000000000000444e-01,2.125000000000000000e+01,-2.340000000000003411e+00,6.900000000000000577e-02
3.000000000000000444e-01,1.805000000000000071e+01,8.599999999999958789e-01,6.600000000000000311e-02
3.000000000000000444e-01,1.880000000000000071e+01,1.099999999999958789e-01,6.700000000000000400e-02
3.000000000000000444e-01,1.710000000000000142e+01,1.809999999999995168e+00,6.350000000000000089e-02
4.000000000000000222e-01,1.960000000000000142e+01,-6.900000000000048317e-01,7.000000000000000666e-02
4.000000000000000222e-01,1.739999999999999858e+01,1.509999999999998010e+00,6.800000000000000488e-02
4.000000000000000222e-01,2.175000000000000000e+01,-2.840000000000003411e+00,6.850000000000000533e-02
4.000000000000000222e-01,1.504999999999999893e+01,3.859999999999997655e+00,7.349999999999999589e-02
4.000000000000000222e-01,1.844999999999999929e+01,4.599999999999972999e-01,7.149999999999999412e-02
5.000000000000000000e-01,1.800000000000000000e+01,9.099999999999965894e-01,6.450000000000000178e-02
5.000000000000000000e-01,2.125000000000000000e+01,-2.340000000000003411e+00,6.600000000000000311e-02
5.000000000000000000e-01,1.850000000000000000e+01,4.099999999999965894e-01,6.350000000000000089e-02
5.000000000000000000e-01,1.905000000000000071e+01,-1.400000000000041211e-01,6.850000000000000533e-02
5.000000000000000000e-01,2.109999999999999787e+01,-2.190000000000001279e+00,6.350000000000000089e-02
6.000000000000000888e-01,2.044999999999999929e+01,-1.540000000000002700e+00,6.550000000000000266e-02
6.000000000000000888e-01,1.975000000000000000e+01,-8.400000000000034106e-01,6.099999999999999867e-02
6.000000000000000888e-01,1.769999999999999929e+01,1.209999999999997300e+00,6.199999999999999956e-02
6.000000000000000888e-01,1.794999999999999929e+01,9.599999999999972999e-01,5.949999999999999734e-02
6.000000000000000888e-01,2.015000000000000213e+01,-1.240000000000005542e+00,6.300000000000000044e-02
7.000000000000000666e-01,1.830000000000000071e+01,6.099999999999958789e-01,6.149999999999999911e-02
7.000000000000000666e-01,2.034999999999999787e+01,-1.440000000000001279e+00,6.149999999999999911e-02
7.000000000000000666e-01,1.660000000000000142e+01,2.309999999999995168e+00,6.049999999999999822e-02
7.000000000000000666e-01,1.805000000000000071e+01,8.599999999999958789e-01,6.250000000000000000e-02
7.000000000000000666e-01,2.155000000000000071e+01,-2.640000000000004121e+00,6.450000000000000178e-02
8.000000000000000444e-01,1.750000000000000000e+01,1.409999999999996589e+00,5.949999999999999734e-02
8.000000000000000444e-01,2.034999999999999787e+01,-1.440000000000001279e+00,6.350000000000000089e-02
8.000000000000000444e-01,1.905000000000000071e+01,-1.400000000000041211e-01,5.149999999999999717e-02
8.000000000000000444e-01,1.925000000000000000e+01,-3.400000000000034106e-01,5.500000000000000028e-02
8.000000000000000444e-01,1.710000000000000142e+01,1.809999999999995168e+00,5.899999999999999689e-02
9.000000000000000222e-01,2.069999999999999929e+01,-1.790000000000002700e+00,5.099999999999999672e-02
9.000000000000000222e-01,1.839999999999999858e+01,5.099999999999980105e-01,5.199999999999999761e-02
9.000000000000000222e-01,2.189999999999999858e+01,-2.990000000000001990e+00,5.149999999999999717e-02
9.000000000000000222e-01,1.789999999999999858e+01,1.009999999999998010e+00,5.249999999999999806e-02
9.000000000000000222e-01,1.969999999999999929e+01,-7.900000000000027001e-01,5.050000000000000322e-02
1.000000000000000000e+00,1.875000000000000000e+01,1.599999999999965894e-01,6.350000000000000089e-02
1.000000000000000000e+00,2.069999999999999929e+01,-1.790000000000002700e+00,5.500000000000000028e-02
1.000000000000000000e+00,2.089999999999999858e+01,-1.990000000000001990e+00,5.449999999999999983e-02
1.000000000000000000e+00,2.069999999999999929e+01,-1.790000000000002700e+00,5.249999999999999806e-02
1.000000000000000000e+00,1.635000000000000142e+01,2.559999999999995168e+00,4.950000000000000233e-02
