0.000000000000000000e+00,1.400000000000000133e+00
1.000000000000000000e+00,1.600000000000000089e+00
2.000000000000000000e+00,1.899999999999999911e+00
3.000000000000000000e+00,2.050000000000000266e+00
4.000000000000000000e+00,2.149999999999999911e+00
5.000000000000000000e+00,2.399999999999999911e+00
6.000000000000000000e+00,2.549999999999999822e+00
7.000000000000000000e+00,2.850000000000000089e+00
8.000000000000000000e+00,3.250000000000000000e+00
9.000000000000000000e+00,3.599999999999999645e+00
1.000000000000000000e+01,3.699999999999999734e+00
1.100000000000000000e+01,4.049999999999999822e+00
1.200000000000000000e+01,4.349999999999999645e+00
1.300000000000000000e+01,4.850000000000000533e+00
1.400000000000000000e+01,5.250000000000000000e+00
1.500000000000000000e+01,5.650000000000000355e+00
1.600000000000000000e+01,6.299999999999999822e+00
1.700000000000000000e+01,6.700000000000000178e+00
1.800000000000000000e+01,7.149999999999999467e+00
1.900000000000000000e+01,7.849999999999999645e+00
2.000000000000000000e+01,8.799999999999998934e+00
2.100000000000000000e+01,9.300000000000000711e+00
2.200000000000000000e+01,1.005000000000000071e+01
2.300000000000000000e+01,1.090000000000000036e+01
2.400000000000000000e+01,1.175000000000000000e+01
2.500000000000000000e+01,1.280000000000000071e+01
2.600000000000000000e+01,1.390000000000000213e+01
2.700000000000000000e+01,1.479999999999999893e+01
2.800000000000000000e+01,1.595000000000000107e+01
2.900000000000000000e+01,1.744999999999999929e+01
3.000000000000000000e+01,1.880000000000000071e+01
3.100000000000000000e+01,1.969999999999999929e+01
3.200000000000000000e+01,2.164999999999999858e+01
3.300000000000000000e+01,2.325000000000000000e+01
3.400000000000000000e+01,2.480000000000000071e+01
3.500000000000000000e+01,2.640000000000000213e+01
3.600000000000000000e+01,2.819999999999999574e+01
3.700000000000000000e+01,2.994999999999999929e+01
3.800000000000000000e+01,3.194999999999999929e+01
3.900000000000000000e+01,3.350000000000000000e+01
4.000000000000000000e+01,3.685000000000000142e+01
4.100000000000000000e+01,3.889999999999999858e+01
4.200000000000000000e+01,4.109999999999999432e+01
4.300000000000000000e+01,4.364999999999999858e+01
4.400000000000000000e+01,4.625000000000000000e+01
4.500000000000000000e+01,4.920000000000000284e+01
4.600000000000000000e+01,5.134999999999999432e+01
4.700000000000000000e+01,5.334999999999999432e+01
4.800000000000000000e+01,5.590000000000000568e+01
4.900000000000000000e+01,5.845000000000000284e+01
5.000000000000000000e+01,6.079999999999999716e+01
5.100000000000000000e+01,6.339999999999999858e+01
5.200000000000000000e+01,6.600000000000000000e+01
5.300000000000000000e+01,6.795000000000000284e+01
5.400000000000000000e+01,7.039999999999999147e+01
5.500000000000000000e+01,7.220000000000000284e+01
5.600000000000000000e+01,7.400000000000000000e+01
5.700000000000000000e+01,7.609999999999999432e+01
5.800000000000000000e+01,7.734999999999999432e+01
5.900000000000000000e+01,7.954999999999999716e+01
6.000000000000000000e+01,8.080000000000001137e+01
6.100000000000000000e+01,8.215000000000000568e+01
6.200000000000000000e+01,8.354999999999999716e+01
6.300000000000000000e+01,8.565000000000000568e+01
6.400000000000000000e+01,8.645000000000000284e+01
6.500000000000000000e+01,8.720000000000000284e+01
6.600000000000000000e+01,8.829999999999999716e+01
6.700000000000000000e+01,8.934999999999999432e+01
6.800000000000000000e+01,9.004999999999999716e+01
6.900000000000000000e+01,9.125000000000000000e+01
7.000000000000000000e+01,9.200000000000000000e+01
7.100000000000000000e+01,9.260000000000000853e+01
7.200000000000000000e+01,9.334999999999999432e+01
7.300000000000000000e+01,9.389999999999999147e+01
7.400000000000000000e+01,9.454999999999999716e+01
7.500000000000000000e+01,9.504999999999999716e+01
7.600000000000000000e+01,9.554999999999999716e+01
7.700000000000000000e+01,9.595000000000000284e+01
7.800000000000000000e+01,9.629999999999999716e+01
7.900000000000000000e+01,9.659999999999999432e+01
8.000000000000000000e+01,9.685000000000000853e+01
8.100000000000000000e+01,9.709999999999999432e+01
8.200000000000000000e+01,9.735000000000000853e+01
8.300000000000000000e+01,9.750000000000000000e+01
8.400000000000000000e+01,9.765000000000000568e+01
8.500000000000000000e+01,9.779999999999999716e+01
8.600000000000000000e+01,9.804999999999999716e+01
8.700000000000000000e+01,9.835000000000000853e+01
8.800000000000000000e+01,9.845000000000000284e+01
8.900000000000000000e+01,9.865000000000000568e+01
9.000000000000000000e+01,9.885000000000000853e+01
9.100000000000000000e+01,9.895000000000000284e+01
9.200000000000000000e+01,9.915000000000000568e+01
9.300000000000000000e+01,9.925000000000000000e+01
9.400000000000000000e+01,9.929999999999999716e+01
9.500000000000000000e+01,9.950000000000000000e+01
9.600000000000000000e+01,9.959999999999999432e+01
9.700000000000000000e+01,9.959999999999999432e+01
9.800000000000000000e+01,9.959999999999999432e+01
9.900000000000000000e+01,9.965000000000000568e+01
